text,label
"Hãy gửi 5 quyển 'Totto-chan Bên Cửa Sổ' cho tôi, địa chỉ 99 Phan Chu Trinh, Huế, số 0912345678.",place_order
"Hãy gửi 4 quyển 'Sapiens: Lược Sử Loài Người' cho tôi, địa chỉ 99 Phan Chu Trinh, Huế, số 0987654321.",place_order
"Tôi muốn đặt 1 cuốn 'Tuổi Trẻ Đáng Giá Bao Nhiêu', giao đến 123 Nguyễn Trãi, Hà Nội, liên hệ 0987654321.",place_order
Cửa hàng còn hàng 'Sherlock Holmes Toàn Tập' không?,detail_book
"Đặt 1 quyển 'Dế Mèn Phiêu Lưu Ký' giúp tôi, ship tới 99 Phan Chu Trinh, Huế, liên lạc qua 0934567890.",place_order
Nhà xuất bản nào phát hành 'Đắc Nhân Tâm'?,detail_book
"Làm ơn gửi cho tôi 3 bản 'Không Gia Đình' đến địa chỉ 78 Trần Phú, Đà Nẵng, số điện thoại 0987654321.",place_order
Sách 'Totto-chan Bên Cửa Sổ' phù hợp cho độ tuổi nào?,detail_book
"Làm ơn gửi cho tôi 5 bản 'Naruto tập 20' đến địa chỉ 99 Phan Chu Trinh, Huế, số điện thoại 0909123456.",place_order
"Hãy gửi 1 quyển 'One Piece tập 10' cho tôi, địa chỉ 78 Trần Phú, Đà Nẵng, số 0978123456.",place_order
"Đặt 2 quyển 'Không gia đình' giúp tôi, ship tới 45 Lê Lợi, TP.HCM, liên lạc qua 0987654321.",place_order
"Làm ơn gửi cho tôi 2 bản 'Đàn ông sao Hỏa đàn bà sao Kim' đến địa chỉ 56 Hai Bà Trưng, Hải Phòng, số điện thoại 0912345678.",place_order
"Tôi muốn đặt 4 cuốn 'Naruto tập 20', giao đến 123 Nguyễn Trãi, Hà Nội, liên hệ 0912345678.",place_order
Sách 'Tuổi Trẻ Đáng Giá Bao Nhiêu' phù hợp cho độ tuổi nào?,detail_book
"Làm ơn gửi cho tôi 4 bản 'Tuổi Trẻ Đáng Giá Bao Nhiêu' đến địa chỉ 45 Lê Lợi, TP.HCM, số điện thoại 0934567890.",place_order
"Tôi cần mua 1 cuốn 'Không Gia Đình', xin giao tới 78 Trần Phú, Đà Nẵng, gọi 0909123456 khi đến.",place_order
Ai là tác giả của 'Đắc Nhân Tâm' vậy?,detail_book
Cửa hàng còn hàng 'Nhà Giả Kim' không?,detail_book
"Tôi cần mua 5 cuốn 'Naruto tập 20', xin giao tới 99 Phan Chu Trinh, Huế, gọi 0934567890 khi đến.",place_order
'One Piece tập 10' có bản bìa cứng không?,detail_book
"Đặt 5 quyển 'Nhà Giả Kim' giúp tôi, ship tới 99 Phan Chu Trinh, Huế, liên lạc qua 0987654321.",place_order
"Tôi muốn đặt 3 cuốn 'Dế Mèn Phiêu Lưu Ký', giao đến 56 Hai Bà Trưng, Hải Phòng, liên hệ 0909123456.",place_order
'Nhà Giả Kim' có được giải thưởng nào không?,detail_book
Có thể xem mục lục của 'One Piece tập 10' không?,detail_book
Bạn có thể tóm tắt nội dung 'Sherlock Holmes Toàn Tập' cho tôi không?,detail_book
Cho tôi hỏi sách 'Đắc Nhân Tâm' có bao nhiêu trang?,detail_book
"Tôi muốn đặt 2 cuốn 'Nhà Giả Kim', giao đến 99 Phan Chu Trinh, Huế, liên hệ 0909123456.",place_order
Giá bán hiện tại của 'Harry Potter và Hòn đá Phù thủy' là bao nhiêu?,detail_book
Tôi muốn biết 'Tuổi Trẻ Đáng Giá Bao Nhiêu' có ebook không?,detail_book
Cho tôi hỏi sách 'Totto-chan Bên Cửa Sổ' có bao nhiêu trang?,detail_book
Thời gian giao 'Naruto tập 20' thường mất bao lâu?,detail_book
"Đặt 4 quyển 'Không Gia Đình' giúp tôi, ship tới 45 Lê Lợi, TP.HCM, liên lạc qua 0909123456.",place_order
"Đặt 1 quyển 'One Piece tập 10' giúp tôi, ship tới 99 Phan Chu Trinh, Huế, liên lạc qua 0934567890.",place_order
Thời gian giao 'Sapiens: Lược Sử Loài Người' thường mất bao lâu?,detail_book
"Làm ơn gửi cho tôi 2 bản 'Nhà Giả Kim' đến địa chỉ 99 Phan Chu Trinh, Huế, số điện thoại 0909123456.",place_order
"Làm ơn gửi cho tôi 4 bản 'Không Gia Đình' đến địa chỉ 78 Trần Phú, Đà Nẵng, số điện thoại 0934567890.",place_order
"Tôi muốn đặt 4 cuốn 'Totto-chan Bên Cửa Sổ', giao đến 45 Lê Lợi, TP.HCM, liên hệ 0987654321.",place_order
'Sherlock Holmes Toàn Tập' có phải bản dịch mới nhất không?,detail_book
"Làm ơn gửi cho tôi 1 bản 'Hoàng Tử Bé' đến địa chỉ 45 Lê Lợi, TP.HCM, số điện thoại 0934567890.",place_order
'Tuổi Trẻ Đáng Giá Bao Nhiêu' có bản bìa cứng không?,detail_book
Bạn có thể tóm tắt nội dung 'Naruto tập 20' cho tôi không?,detail_book
Cho tôi hỏi sách 'Đàn ông sao Hỏa đàn bà sao Kim' có bao nhiêu trang?,detail_book
Cửa hàng còn hàng 'Nhà Giả Kim' không?,detail_book
"Hãy gửi 3 quyển 'Đàn ông sao Hỏa đàn bà sao Kim' cho tôi, địa chỉ 56 Hai Bà Trưng, Hải Phòng, số 0978123456.",place_order
'Nhà Giả Kim' có phải bản dịch mới nhất không?,detail_book
"Đặt 5 quyển 'One Piece tập 10' giúp tôi, ship tới 99 Phan Chu Trinh, Huế, liên lạc qua 0909123456.",place_order
"Tôi muốn đặt 2 cuốn 'Không gia đình', giao đến 123 Nguyễn Trãi, Hà Nội, liên hệ 0987654321.",place_order
"Tôi muốn đặt 1 cuốn 'Tuyển tập thơ mùa hạ', giao đến 78 Trần Phú, Đà Nẵng, liên hệ 0934567890.",place_order
Sách 'One Piece tập 10' phù hợp cho độ tuổi nào?,detail_book
"Tôi cần mua 5 cuốn 'Dế Mèn Phiêu Lưu Ký', xin giao tới 123 Nguyễn Trãi, Hà Nội, gọi 0909123456 khi đến.",place_order
Ai là tác giả của 'Naruto tập 20' vậy?,detail_book
'Đắc Nhân Tâm' có phải bản dịch mới nhất không?,detail_book
"Tôi cần mua 2 cuốn 'Không gia đình', xin giao tới 45 Lê Lợi, TP.HCM, gọi 0912345678 khi đến.",place_order
"Đặt 2 quyển 'Hoàng Tử Bé' giúp tôi, ship tới 56 Hai Bà Trưng, Hải Phòng, liên lạc qua 0934567890.",place_order
Ai là tác giả của 'Harry Potter và Hòn đá Phù thủy' vậy?,detail_book
'Sherlock Holmes Toàn Tập' xuất bản năm nào?,detail_book
Tôi muốn biết 'Harry Potter và Hòn đá Phù thủy' có ebook không?,detail_book
"Tôi cần mua 4 cuốn 'Naruto tập 20', xin giao tới 123 Nguyễn Trãi, Hà Nội, gọi 0909123456 khi đến.",place_order
'Sapiens: Lược Sử Loài Người' có bản bìa cứng không?,detail_book
'Đắc Nhân Tâm' có phải bản dịch mới nhất không?,detail_book
"Tôi muốn đặt 4 cuốn 'Harry Potter và Hòn đá Phù thủy', giao đến 45 Lê Lợi, TP.HCM, liên hệ 0934567890.",place_order
"Tôi cần mua 1 cuốn 'Không gia đình', xin giao tới 78 Trần Phú, Đà Nẵng, gọi 0909123456 khi đến.",place_order
Nhà xuất bản nào phát hành 'Sapiens: Lược Sử Loài Người'?,detail_book
"Tôi muốn đặt 3 cuốn 'Totto-chan Bên Cửa Sổ', giao đến 56 Hai Bà Trưng, Hải Phòng, liên hệ 0987654321.",place_order
Tôi muốn biết 'Đắc Nhân Tâm' có ebook không?,detail_book
"Đặt 1 quyển 'Sapiens: Lược Sử Loài Người' giúp tôi, ship tới 123 Nguyễn Trãi, Hà Nội, liên lạc qua 0934567890.",place_order
Thời gian giao 'Không Gia Đình' thường mất bao lâu?,detail_book
"Hãy gửi 1 quyển 'Naruto tập 20' cho tôi, địa chỉ 123 Nguyễn Trãi, Hà Nội, số 0912345678.",place_order
'Đàn ông sao Hỏa đàn bà sao Kim' có bản bìa cứng không?,detail_book
Sách 'One Piece tập 10' phù hợp cho độ tuổi nào?,detail_book
"Làm ơn gửi cho tôi 1 bản 'Tuổi Trẻ Đáng Giá Bao Nhiêu' đến địa chỉ 123 Nguyễn Trãi, Hà Nội, số điện thoại 0987654321.",place_order
Ai là tác giả của 'Không Gia Đình' vậy?,detail_book
Giá bán hiện tại của 'Sherlock Holmes Toàn Tập' là bao nhiêu?,detail_book
"Đặt 3 quyển 'Hoàng Tử Bé' giúp tôi, ship tới 123 Nguyễn Trãi, Hà Nội, liên lạc qua 0912345678.",place_order
Có bản tiếng Anh của 'Tuổi Trẻ Đáng Giá Bao Nhiêu' không?,detail_book
"Làm ơn gửi cho tôi 4 bản 'Harry Potter và Hòn đá Phù thủy' đến địa chỉ 78 Trần Phú, Đà Nẵng, số điện thoại 0909123456.",place_order
"Làm ơn gửi cho tôi 2 bản 'Sherlock Holmes Toàn Tập' đến địa chỉ 78 Trần Phú, Đà Nẵng, số điện thoại 0978123456.",place_order
Sách 'Tuyển tập thơ mùa hạ' phù hợp cho độ tuổi nào?,detail_book
"Tôi cần mua 5 cuốn 'One Piece tập 10', xin giao tới 56 Hai Bà Trưng, Hải Phòng, gọi 0987654321 khi đến.",place_order
